category,text
None-of-the-above,Seriously na pathale payapduva ivagalala ana intha video avaga katra paasam kan kalanga vechiduchu😭😭😭
None-of-the-above,Yenna Da ipdi asinga paduthiruku neeyum vekkamea illama nikkira😂😀😀😀😂😂😂😂
Counter-speech,Mariyaathayaa solra keli pannThiga okvaa
Counter-speech,avar avar unarvuku mathipu alika vendum....
None-of-the-above,Naalaiku unga ponnu lesbian ah erundha endha Samoogam eppadi tha unga rosaa va Saadum...
None-of-the-above,Super anna    all thirunangkai Akka ammaukkum ennudaiya👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👌👌👌👌👌👌
None-of-the-above,Super akka👍 nengalum nallarukunum....😭
Homophobic-derogation,Ada chi saniyane po mental koodhi ....aambalaimga maathi maathi pool eh sappikonga pombalainga maathi maathi koodhi eh nakkikonga......vidhai epdi poda mudiyum kolandhai epdi porakum....idha ulagathila namba Onnu eh epdi vittu povom arivuketta naaye..; ; Idhalam oru pozhappu idhuku otha Periya pool Maari explanation chi thoo...; ; Naadu nakkinu dhaan po podhu
None-of-the-above,Anna supera panringa
None-of-the-above,Payanukum ponukumay unaku vithaysam therlayea da
None-of-the-above,"Hooo my God , love you akka 🙏🙏🙏"
None-of-the-above,Naa drawing nalla pannuven.. makeup la romba interest and dance poven..aprama naa alangaram koviluku senjitu irundhen ippa naa transgender ah irukuradhala yarume yenna kupda mandukanga romba kashtama iruku ... Naa idhanalaye 26 thadava susaide try panniten but andha kadavul yen uyira yedukala ... Yenakunu oru nalla job irundha naa kandipa vazhuven .. Oru veetu vela senji kooda naa vazha aasai paduren ... Pls yen thiramaya yennala veliya kondu vara mudila yarume yenaku support panna illa... But I really hate this life ... Pls help me ... Naa pitchai yedukavo sex work pannavo virumbala.. Naa yedhachum vela senji vazhanumnudhan aasa padurenga ... Idhe maari niraya Thirunangai avanga talent ah vilipaduthama irupanga avangalukum help pannunga .. Yengaluku oru nalla work kodunga naanga nalla senji kodupom.. Promise pls support sir and mam... This my small request... Yedhum thappa type pannirundha I really very sry.... By harini priya thirunelveli....
None-of-the-above,Nap queen na
None-of-the-above,Tamilan na Accept panika mudiyadha ?  Andha naaya adichu kollunga
None-of-the-above,Bro; Avagga kitta prank show apdinnu solla laya??
Hope-Speech,Also iam gay all guys ellarum engalukku support pannunga❤️❤️❤️
None-of-the-above,Selfies girl... romba Chellam
Hope-Speech,Andha grey t shirt full hand ku manasula periya aan azhagan nu nenaipu !!!!! I support lgbtq ;D
None-of-the-above,Thalaivi மீரா மிதுன் oda handbag secret reveal pannunga bro ulla kathi kadapara irukum
None-of-the-above,inime velayattuku kuda ipdiyella pannadinga nonsens
Transphobic-derogation,First Anda Allu ena varthai kettan first podungada.  Ivanga pesuratha mattum eduthu iruga
Hope-Speech,I love u lgbtq
None-of-the-above,"Ealla prank um sirikka vaikkum but  ethu azha vachi ,sinthikka vaikkithu😨"
None-of-the-above,Bro unga videos nallarukku but don't do prank bro eena varavanga epdi evlo kashtathula varanganu theriyathu pavam bro athe mari neenga neraya help panringa nalla vishyam ana atha oru video va eduthu youtube lalla post pannathinga because neenga help panringallla avangala athu innu guiltya feel panna vakum namma kitta illanuthana ivangalla ipdi pannranganu so plss apdi pannathinga
None-of-the-above,👏👏👏👏👏👏👏👏🙏🙏🙏🙏🙏🙏🙏 saliut thalivaa
Hope-Speech,I juz luv ur attitude malini; ... In luv wid u....😘😍
None-of-the-above,Pa inda elaingalku sapadu kudukaringalae anda madri manasu inda olagatoda minute thala
None-of-the-above,Neenga romba azhaga irukinga sister
None-of-the-above,Kandipa Intha video ellarukum reachana nallarukum
None-of-the-above,Rithvika maadri irrukaanga
None-of-the-above,"Hi sir, I like you."
None-of-the-above,Eenra pozhudum perithuvakkum unnai ?????
None-of-the-above,@BSM  unga Amma... appa kitta poi sollu en kitta edhuku soldra goyyakka
None-of-the-above,2 girls with 1 boy epdi irukkum super la 😍 ( 3 perukkum understanding irukkanum )
None-of-the-above,wow 🔥🔥🔥 wow; Nice you 🔥🔥🔥🔥
None-of-the-above,Super bro 🙏
None-of-the-above,Prabhu Prabhu ungala than kuttitu poganum
None-of-the-above,@Raja .R  Hi bro.
None-of-the-above,Time irunta linenukku vanga.OK va machi.
None-of-the-above,Semma Semma bro ....saluted......
None-of-the-above,En sister Kita solitan ena purinchikitta iam likei person
None-of-the-above,Bro nalla pannirukinga bro 🎉👍
None-of-the-above,Ipdi irukura nalathan ungala mathikama mithikanga .. Thu.... avlo irukuna poi sambathinga Naigala.. Ali saniyangala chi Thu....
None-of-the-above,Wow wow super
None-of-the-above,So funny liftick hahaahha
None-of-the-above,Ohh kooti koduthuduva nariya experience pola. Nalla businessoo poda dei
None-of-the-above,Niraya videos podukanga bro please
None-of-the-above,Super 👌 akka❤️❤️
None-of-the-above,Super bro vera level ka
None-of-the-above,Antha manusu than sir kadaul🙏🙏🙏🙏🙏🙏
None-of-the-above,Bro Part 2 eppa varum Im eggsiting in part 2 video see Bro
None-of-the-above,Na irupen amma appa va👍👍👍👌👌👌👌👌
None-of-the-above,My favorite move
Hope-Speech,Yesu- congratulations. You are doing great jobs
None-of-the-above,Aei.  Loosu..un ishtathuku pesathay
Counter-speech,Ponunga aamabalanga thappa senja athu ellaraiyum baathikaathu...athanaal ivargalai vaithu ellaraiyum thappa ninaikaathinga
None-of-the-above,saravanan subbramani  😡😡😠
None-of-the-above,Akka semma cute ah irukinga...
None-of-the-above,un thangachi ella un ponnu lesbian ya eruka yen valthukal😊
None-of-the-above,Ivar  kalukku  vealai  seivatharkku  paerichi   kodukkalame
None-of-the-above,Vera level  act bro
Counter-speech,idu gay makkalukkana urimai.so avangalukaha mattum idu kutramilla endu than sattam varanum.
None-of-the-above,I love you  sister  nalla manasuku ungaluku😍😍😍😍
None-of-the-above,Bro super 🙏🙏🙏👍
None-of-the-above,Will Com yen romba kolaikura
None-of-the-above,Prakash Durairaj  ni ipdi peasuravanu therijurutha unga Appa manusagala mathikiravagala irutha una peathuruka mataga . my comment ni pearathuruka veanaum thonuthu becs ni avagala manusagala paru
None-of-the-above,Hiii bro  therikaviduram😍
None-of-the-above,Kangal Kaneer kulamagivitathu sagothari ungal Anbil meisilirthu ponen kadavul ungalai aasirvathikattum
None-of-the-above,Kirukku punda mari prank iruku.. avunghala edhuku prank paniruka!!!
None-of-the-above,5:56 yarupa nee engirunthu vanthaaaa😅
None-of-the-above,adra sakka... ur my sissy...
Homophobic-derogation,dai ne poi unna paru da ne oru animal
Counter-speech,Ellathaiyum sollalapa oru sila per ipadithaan panranga.ipadi oruthrku help pana poi naan matikiten ipa dollunga help panuna en mela thappa illa elathuyum pudingikita avanga mela thappa
None-of-the-above,Oru thavarai innoru thavaraal sari seiye mudiyathu bro. Ethirkaalathil innum kulappangal varum...
None-of-the-above,@Tata Bolt C  puriyalaiye
None-of-the-above,@Mohamed Sameer namma renduperum ok va?
Hope-Speech,ji this is not a prank really she has a good heart aduthavanga kastapadakudathunu ninaikira manusangala pakurathu romba arithu. these peoples are nadamadum kadavul.
None-of-the-above,Title la irukra transgender ha remove panunga plz.
Hope-Speech,"Nan straight paiyan ma, un boyish strong attitude ah paatha enakke poramaiya irukku, nee semmaya irukkanam 😎💪💖👌👍"
None-of-the-above,Aaru arivu irukura naalatha seirangada .. Vendru.. ..
None-of-the-above,Bro part 2 enga bro.....1 year aagum pola neenga movie Mathiri konjam fastta podu bro...
Homophobic-derogation,Yadi thevadiya ...Niraya sexual disease varum di ....Medical field la poi paru....
None-of-the-above,Video super nanba nalla pannuga💐💐
None-of-the-above,Nangal thirunangaigal entha video engalukku santhosamaga erukku thanks neraiya videos podunga
None-of-the-above,Nan gay than
Hope-Speech,Eanaikku gay love roimpa pediikkum anna 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗
Homophobic-derogation,unnatural phenomenon eh ei kaatuvaasi poi mothala padichu thola ....muttaal
Counter-speech,@Fowzil Rahman   idhuku per dha ignorance.. Mela oruthan irukan na en ipd padachan nu solu da... Avanuku power eh ilaya.. Un kadavul ah ipd humans ah padaika venam nu solu po.. Idhu iyarkai ila seyarkai nu unaku theriuma.. Un nambikai ah unoda vechuka
None-of-the-above,Hyyy broo Mahesh Babu
None-of-the-above,SMART SEX MAD
None-of-the-above,Cha avanga vera level pa......😇😍🔥🌹
None-of-the-above,nithya boopathi ataan ma thiru nagai
None-of-the-above,Bro ong nlalla manasukku neenga engaiyo povinga
Homophobic-Threatening,worlds comes to end soon.... ivala madhiri koothiyelam mudhala tamil natta vitu veliya thorathuna pothum... un amma vera oruthi koda pooi iruntha ne irunthiruka mata
Homophobic-derogation,anga pesaraveenga antha person romba buthisalimari pesaranga. ana ithanudaiya villaivu ennanu ungalluku aparamthan theriyum. please intha mathiri pannatheenga intha asigatha pannatheenga. stupid mari pannatheengga. ithaellam godnu orutharu pathutu irukaru. avaru kandipa intha manuchana padaichathuku romba kavala paduvaru. god (jesus) ungala thallivachara . neenga ithaellathuku ungaluku mula use aguthu. ana ungalukangayum orutharu irukarunu neinaika. manuchan yethukumae laikae illanu adikadi neenga proof pannireenga. please thaiava seichu stop pannuga. avangala yenkita vanthu pesa solluka. jesus is coming soon
None-of-the-above,Big salute bro
None-of-the-above,Omg I just loved her attitude... Vera level maa
None-of-the-above,ithellam oru polappada?
None-of-the-above,"Akka onnu sonnangaa chance kadikira varekkum tha straight, chance kedecha yarukku teriyummmm 🙏 singapenn is always singapenn-uu"
None-of-the-above,@Sivarama Subramanian  namazavar
None-of-the-above,@malwatta asvita  😁😂🤣😅🤗🤔
None-of-the-above,Pavom that akka
None-of-the-above,CRT aa soniga...it's aa nature ...
None-of-the-above,Very very good
Counter-speech,Thirunangai la yellarum ipdi kidaiyadhu sila nalavangalum irukanga. Aana ipdi panravangala la dhan ozhunga irukavangalukum ketta peru varudhu.
Hope-Speech,"Mattavangaloda rights, yaarum stop pannakudathu, pudichavan pudichavangaloda irrukattum athula mattavankalakku enna prechanai."
None-of-the-above,Gurl! U slay!
None-of-the-above,Sema sola varathai illa
None-of-the-above,Super bro 👌
None-of-the-above,Yenaku ippadi oru lover illa
None-of-the-above,Unmaiya solungha ungha views kakgha thana ipadipanrengha
Hope-Speech,"Hi mam, sema ... Nenga ivlo explain panna vendiya avashiyame illa , arivu irukravangaluku manusanoda unmaiyana feelings purium... Love u mam, love you so much..."
None-of-the-above,😂😂 super na💥💥
None-of-the-above,Intha mundaya lol
Homophobic-derogation,Ivanga soldratha purunjukkave mudiyala. Ippo pudhusa keakuranaala namakku adhu asingama thonuthu. But after we all accept it . and Indian black ah tha irundhanga adhu namma culture but fair and lovely pottu white aaga virumburanga why America la irukavanga white ah alaga irukanga adhunaala. I accept that law .but holy bible and kurhan and bahavath geethai ellathulaum idhu thappunnu irukku.
None-of-the-above,Yow saitiyama aluga  vanthuduchi...
None-of-the-above,Yov ni  Periya Aal ya ennaye azha vachita
None-of-the-above,Culture culture solluranka first kovil la irukura sitpankala poi parunka da aathi kalathula irukuratha thane sitpama panni irukanka
None-of-the-above,Vera level bro keep it up
None-of-the-above,vera level thalaivaaa
None-of-the-above,Super sir but socaity yeathuka matranga
None-of-the-above,Cycle gap la sindhu Matikittaya🐱🐱🐱🐱⛈😂😂😂
None-of-the-above,Behave as if so smart. Smart a badhil sonnaa budhisaaliya. Asingam. Adhukooda puriyaadha muttaal.
None-of-the-above,subkrybe illa subscribe😂
Transphobic-derogation,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta
None-of-the-above,@RUDHRANIN MITHRAN  tq bro
None-of-the-above,Hands off you bro 😍😍😍😍yannoda support appomum erukum bro ongaluku ethu conform bro niga pannuga bro aru vanthalum pathukalm😘😘
None-of-the-above,Vera leval thalaiva
Hope-Speech,Unnoda comments yochiga vaikuthu work panravangalum irukanga intha comments pakkra thirunangai ellorum nam samuthayathukana mariyathai nam thedavendum..nam ulaikga aarambithaal anaivarum namkku magudam sutta thayaara ah iruppargal vallvom vallnthu kaatuvom
None-of-the-above,"Crt pa.. oru thadava na 10 th padikum bothu, ena Thititanga Rmba, 1 week aluthn apo,,  ena thitunathu unmaiya agirum nu,,,, 😳😳😟,, evngala Mari epo pakum bothu, knjm relax a eruku.,, Evngala Mari yalarum erukanum..."
None-of-the-above,Transgender kaiyadika matanuga 😂😂😂😂😂😂
None-of-the-above,Bro video super....; Scripted illanu nambura ungala...
Homophobic-derogation,sappatuku pathila manitha kaliva thinga sollunga ethuvum possible than
None-of-the-above,Akka love u ka...good heart
None-of-the-above,Dinu T kena paya maari pesra .no logic
None-of-the-above,@Kadhayalla Nijam  ama bro yn v2la ynoda mother sister lam ipdi irunthu naa pathathu illa athan solluran
None-of-the-above,Vera lvl 🔥 Nanba 🔥
None-of-the-above,TMP ARMY ❤️ HEART PLS👍
Homophobic-derogation,thuuuuuu keavalama iruku
None-of-the-above,Enaku last year Pallavaram railway station la nadanthuchu. Oru uncle kuttitu poi nalla mouth pottaru.
None-of-the-above,Super that Thirunangai super 🙏🙏🙏😊😊😊😊
None-of-the-above,Police nadavadikka edukka vendum
None-of-the-above,Akka love akka
None-of-the-above,Bharath kumar attitude?? Athu podra scene vomit varudhu.. Over alaparai iruku
None-of-the-above,Superda Vera level
None-of-the-above,Unga Nalla manasaku neega Nalla irupiga Akka
None-of-the-above,@Manikandan.. dai thevudiya payale yara paradesi nu solra .... pombala poriki thevudiya ........ Mariyatha kudutha mariyathaya pesanum ... othaaaa .... omala
None-of-the-above,"Ipadiye help pannuga bro na antha last video kkagave pakra unmayave nenga nalla irupinga,🤗🤗🤗🤗🤗"
None-of-the-above,Antha Akka nalla irukanum🙏🙏
None-of-the-above,Edhu 100%poi ethuku neenga picha yadukalam podava kattitu
None-of-the-above,Antha akka mathrea nalla manasu yarukum irukathu .....❤️
None-of-the-above,Nee yaru pa....semma voice dear
Homophobic-derogation,Gay love la yethu true
None-of-the-above,Well said bro
None-of-the-above,Yabex buU. Love ma 😘😍😍😍
None-of-the-above,RPF police enna pannuthu?
None-of-the-above,Bro ella prank video lam paththapo naraya vairu valikka sirikka vaccenga; Entha video paththappo firstlah erunthu lost varaikum Kan kalangita😢😢😢
None-of-the-above,Bro unga channel members um vera level
None-of-the-above,Who is malini?
Homophobic-derogation,Koiyala iva ellaraiyum homer sexualized agituva...
None-of-the-above,@Balamurugan M  u nombar
None-of-the-above,Bro vera level
None-of-the-above,Salute lady .
None-of-the-above,Dai ... Sothikathingada
None-of-the-above,Waiting bro மரன  fun iraku
Homophobic-derogation,"Antha kulanthiha ungalie patha epadie nala valarum,nala yochi pesunga ulaham poratha  nenacha byamairukuthu"
None-of-the-above,Vera level concept bro 👌congrats bro
None-of-the-above,Vera news illayaa
None-of-the-above,Vera level bro indha video kaga vae neenga nalla nelamaiku povinga nanba it's trueee👍
None-of-the-above,i don't like ur speech
None-of-the-above,Namakku rendukkume vazhi illa. Poi thoongalam.
