category,text
None-of-the-above,அரவானியா வேஷம் போட்டு... By pass ponga.... யாருல்லாம் கூப்டுறாங்கனு பார்க்கலாம் ......டேய் உங்களுக்கு கேவளமா இல்லை.......
Transphobic-derogation,9...9... நாய்கள. தூதூதூதூ
None-of-the-above,ABISHEKRAM VAIDHYA  உனக்கு போதை.
None-of-the-above,நண்பா உங்க நடிப்பு வேற லெவல்  காஞ்சனா படத்தையும் மின்சிட்டிங்க
None-of-the-above,தோளில் சாய்பவன் தோழன் மார்பில் சாய்வது மனைவி வயிற்றை அணைப்பது  வாரிசுகள் வாழ்க்கையில் முக்கியம்
Homophobic-derogation,அடுத்தா தலைமுறையே இருக்காது    #மனிதர்கள்  இந்த பூமியில் இருக்காது friends   இது தவறு 😡😡😡😡
Homophobic-derogation,weird தமிழன்  அறிவை கொஞ்சம் வளர்த்துக்கோங்க  ஓரின சேர்க்கைக்கு முட்டு கொடுக்காதிங்க
None-of-the-above,R E அவருக்கு ஸ்ரீ ரெட்டி வீடியோ dedicate பண்ணுவாங்க நண்பா. 😉😂😂
None-of-the-above,இவர்கள் திருநங்கை இல்லை துரோகிகள்
Counter-speech,deva Krish  திருநங்கை  இயற்கைக்கு மாறானவர்கள் இல்லை என்பதை புறிந்துகொள்ள வேண்டும்.
