category,text
Non-anti-LGBT+ content,"direction, screen play, latif r so good ,,but the script is too much ,practically its not posible in the life ,,also every one s living for this society and we r all bound with this society"
Non-anti-LGBT+ content,Thanks to Arun Reporter
Non-anti-LGBT+ content,Waiting for part 2 bro😍
Non-anti-LGBT+ content,I support this
Homophobic,They are not male or female..they are some people with mental dosorder
Non-anti-LGBT+ content,Shrinivasan Kannan  I don't need ur mercy! I need u to step away from others life because wat u r spreading is hate!
Non-anti-LGBT+ content,Great bro ❤️❤️❤️❤️❤️❤️❤️❤️
Non-anti-LGBT+ content,I studied very well in this lesson yet I didn't fine any finalize prove still under research this subject ;       Guys if u can plz send finalize proof so we can support
Transphobic,Its our mistake.....if transgender given job and accepted....they wont do this.....namma mela irukra verupula kooda avanga ipdi panalam la ..... we need to change 1st...
Non-anti-LGBT+ content,Very touching talk Sennila. Kudos to your bold approach. God bless you my sister.
Non-anti-LGBT+ content,But u can mention her as Actress Katrina right?!!!🤨🤨 What's the need of mentioning her gender here🤷
Non-anti-LGBT+ content,1st I am laughing ; But that moment 8:00 made my cry😭😭
Non-anti-LGBT+ content,Tq so much for this video..
Non-anti-LGBT+ content,It's  awesome lovely
Non-anti-LGBT+ content,Go back to school and learn to read and write. Then you will understand
Non-anti-LGBT+ content,Please talk about religion transforms bcz many Christian converting mainly Hindus. Some Hindus they do not know about their speciality and converting madly
Non-anti-LGBT+ content,Same wave length
Non-anti-LGBT+ content,I really appreciate your concern
Non-anti-LGBT+ content,"raping is illegal because thats harming people ; but there's no harm for anyone because of gay marriages. Just imagine how you would feel when you are forced not to interact with any girl sexually because of cultural reasons, thats how they  would feel too. you wouldn't be talking like this if you were in this situation. You talk all about those cultures but tell me what to do with these people should they not  allowed to be  married ? should they starve until death ? or should they be killed or dumped ?"
Homophobic,If it continue; ; Future generation automatically end; ; ; Only animals live in the country; ; ; Iam not against humanity but this is wrong...
Non-anti-LGBT+ content,I pondered on that as well. But it's necessary to slowly get rid of this taboo surrounding transgenders. At the very beginning of the video the interviewer mentions all the absurdity in showing transgender interviews so far on TV.
Non-anti-LGBT+ content,Your contact number please.
Non-anti-LGBT+ content,Nanba Neega Vera Level... lost la great job unga YouTube channel innum vazhalara valthugal...all the best
Non-anti-LGBT+ content,Heart touching movie 🙏🙏💯💯💯💯💯💯💯💯💯
Non-anti-LGBT+ content,Always respect transgenders
Non-anti-LGBT+ content,Don't prank with their feelings... She had a good heart
Non-anti-LGBT+ content,You have lot of talent sister you study more and get govt job than people will give you more respect om sai ram.
Non-anti-LGBT+ content,Ntr and mgr politics story
Non-anti-LGBT+ content,Impressed by Malini's points and attitude... Good luck
Non-anti-LGBT+ content,"It's must for transgender; For girls , it's just a right's for them.but for boys it is very bad for my vision"
Non-anti-LGBT+ content,Super acting bro.. u have a good future
Non-anti-LGBT+ content,Malini sister superb your speech I like you and I love you and good luck
Non-anti-LGBT+ content,This is a heart touching prank show ever! You are truely blessed  bro.
Non-anti-LGBT+ content,Bro talk about cyborg
Non-anti-LGBT+ content,Jenkins Jeru  so true thank you for your support
Non-anti-LGBT+ content,You are great sister love you.....💘💘💘🌹🌹🌹
Non-anti-LGBT+ content,Her sound 👎🏻
Non-anti-LGBT+ content,After watching this I feel unknown happiness. Self content is important in everyone's life. Only one time we are living in this world. Our happiness & families happiness contest only one will win.  That's families happiness. Our happiness will  disappear.  Mmmmmm
Non-anti-LGBT+ content,I believe homosexual is the couple who were as the parent for the children  who doesn't have parents
Non-anti-LGBT+ content,"Joseph Benhur  sorry for the late reply, just a few min before only  I saw your reply... Iam waiting for your reply"
Non-anti-LGBT+ content,She Looks very Innocent.God Bless her
Non-anti-LGBT+ content,I don't know how to explain it
Non-anti-LGBT+ content,It's wrong world going to finish
Non-anti-LGBT+ content,She is humble
Non-anti-LGBT+ content,Wow she is so cute 😍
Non-anti-LGBT+ content,A small correction bro...It's not article 377 bro... It's ipc section 377
Non-anti-LGBT+ content,dimple asha Thank you so much. You really made my day
Non-anti-LGBT+ content,Ohh woah  she is a transgender I can't believe it she look like a girl really boys can  confused oh man awesome
Non-anti-LGBT+ content,Vera Level Nanbargaley..Proud of You Guys
Non-anti-LGBT+ content,Kindly lz read again your vedha... and try to Understand it.
Non-anti-LGBT+ content,Acting super bro.
Non-anti-LGBT+ content,Akash Balan keep it up bro my wishes to you dear
Non-anti-LGBT+ content,Oru humble request... Pandra help ah publicity pannadhinga.. Plz
Non-anti-LGBT+ content,This is very innovative prank i ever seen 👌huge  congrats to the owl team for such good thing . 👏👏👏Your video ill reach high we always support good things  and  usefull mesaage 🙏😍😍😍😍😍😍😍😍
Non-anti-LGBT+ content,weirdo  why such a question ; Whatever gender being a good human is enough
Non-anti-LGBT+ content,Fables movie mind blowing
Non-anti-LGBT+ content,Wow super my dearest beautifully friends really I love you my sweet beautifully friends
Non-anti-LGBT+ content,k bro really great ; i support these people
Non-anti-LGBT+ content,Most don't accept Cox they focus on SEX AND FUCKING...; Enjoy making babies.. Make make...; Make until this whole world suffer..
Non-anti-LGBT+ content,"Kudos to the lady in orange saree ,the backpacker guy and guy in grey tee...they were the only ones giving sensible replies.. remaining wer jus crap"
Non-anti-LGBT+ content,Humans are the only species that hates love. Love comes in all formes
Non-anti-LGBT+ content,Really super duper bro......
Non-anti-LGBT+ content,Malini mam u r rite in this topic
Non-anti-LGBT+ content,What happened next  to his mum
Non-anti-LGBT+ content,How to connect u in messenger
Non-anti-LGBT+ content,Frank is very good very nice 👌👌👌👍👍 super my in crime
Non-anti-LGBT+ content,Keep supporting Gay 🙂🙂 Happy Diwali to all my lovable friends😍😍😍;
Non-anti-LGBT+ content,"Typing in english is Western culture, YouTube is Western culture. Not advisable!!!!"
Non-anti-LGBT+ content,Heart touching video love u akka ♥️
Non-anti-LGBT+ content,Speak about osho
Non-anti-LGBT+ content,Thirunangai great tha  bro  l really cried bro
Non-anti-LGBT+ content,My  number please call me
Non-anti-LGBT+ content,Luv u sooooooo much sister 😍😍😍😍😘😘😘💋💋💋awsm speech unga attitude super
Non-anti-LGBT+ content,"Fine if they are born such a way and not comfortable with formation of the culture out of copycat influences but acceptable if majority of society accepts the culture. I'm not against or support but accept it if the society accepts it just like how we accept many things in life including ruling government despite some voted while others not. We tolerate and live in harmony on basis of humanity. There are many do and don't according to the law of the nation and land and we follow it based on democratic concept and as a rational people shall tolerate things that even seems awkward to us. Do not discriminate the genuine victim, like they said, it's their life and they decide on what they want out of this life. Please make constructive comments and do not insult anyone. Respect is the basis of humanity."
Non-anti-LGBT+ content,hindi films should learn from south directors and producers
Non-anti-LGBT+ content,Akka neeing  super  character really  great  akka😊
Non-anti-LGBT+ content,It depends upon the environment and surrounding
Non-anti-LGBT+ content,Nice mve.... 5 times i watched
Non-anti-LGBT+ content,She's look's like a bit of srushti dange.. 😵😵😍😍
Non-anti-LGBT+ content,Y u came to this channel r u resigned ur job in gallata ahsiq
Non-anti-LGBT+ content,"Hi Katrina.... not all are like ignoring u guys ,me personally hav a care and hearfulness for u PPL .... tho I hv a empathy towards u all, there r two or three bad incidents I faced recently by Ur community PPL ,bt that was jus recently bfr I was only blessed and taken as frnds by most of u nd I used to feel so happy and so one of my wish is to support u guys in wtever ways I can .....it's so empowering to see u guys coming fwd like this,pls continue doing so...wish u guys all d very best and may d entire world see u PPL thru our eyes nd luv u nd cherish u too....God bless u all 🥰🥰"
Non-anti-LGBT+ content,Really heart touched performance 😍😍😍😍hats off you
Non-anti-LGBT+ content,Bold Interview !! Awesome Attitude! ♥
Non-anti-LGBT+ content,Loved it when he took off his specs at the end..
Non-anti-LGBT+ content,Don't use the word transgender to scold some one... use something else
Non-anti-LGBT+ content,Thanks for the open and bold talk. Super explanation
Non-anti-LGBT+ content,Y birds fly in v shape
Non-anti-LGBT+ content,First view first comment from srilanka 🇱🇰 🇱🇰
Non-anti-LGBT+ content,No words to say... Hats off to the director 💓
Homophobic,Most of them are rowdies and they behave very nasty which put down their development
Non-anti-LGBT+ content,LGBT Communities of Chennai. ; ; There is more to the life stories of people from LGBT Communities. They live among us. Trying their best to carve out a life and identity for themselves in a society that is no so approving.; ; Read about their life stories. Inside Out. ; ; Exclusively:
Non-anti-LGBT+ content,She is very cute. The super.... model.. MEERA MITHUN should watch this.
Non-anti-LGBT+ content,Super concept Machan's.... waiting for Part 2...Keep rocking....
Non-anti-LGBT+ content,Love is Love 🌈;  love has no gender🌈; Lgbt+  is pride🔥
Non-anti-LGBT+ content,moorthi moorthi u  are right
Non-anti-LGBT+ content,Bro heart touch pannitinga bro hats off 💯
