category,text
Non-anti-LGBT+ content,Namma entha uthavi yaruku senjalum valathu Kai kodupathu idathu kaiku theriyama uthavi senyanum neenga ellarum uthavi seirangura Perla video eduthu podurunga athuku seiyamale poidalam
Non-anti-LGBT+ content,unmaithan.namma Bible la kadaisi nal la yennalam nadakum nu yesappa sonagalo athuthan eppa nadakuthu.ethuku enna adaiyalam na yesappa mendum pumikku  vara poranganu than adaiyalam.
Non-anti-LGBT+ content,Thevvam ma niinga
Non-anti-LGBT+ content,Avanga ellam kadavul mathiri anna
Non-anti-LGBT+ content,Muthulakshmi muthulakshmi Eroad enna ungapppa vanguna ur ah ila ni poitu vanguna ur ennamo kevalama pottuiruka mariyathaiya comments podu ponu pakurn Ilana naridum mind ur words
Transphobic,Intha maariye oru jenmam irukkunga
Non-anti-LGBT+ content,AnbinalA S H Thala Sema 😆
Non-anti-LGBT+ content,"dai elumpa, nee oppose pannatha kooda vitralam. unku neraya propose varuthunu soltra pathiya...  athu than universal lie. nee pakka manusan mariye illa thevaangu...sappa piece da nee."
Transphobic,thirunagai arajagathai ollikanum
Non-anti-LGBT+ content,Gud soul ❤
Non-anti-LGBT+ content,We are here for u sister 🙏
Non-anti-LGBT+ content,Akka nega 100 varusam santhosama erkanum akka
Non-anti-LGBT+ content,Ungal vazhkaila enimel happy a mattume kadavul tharanum vendikkura sis
Non-anti-LGBT+ content,@Prince Vegeta  aprom ennode gf eh vere yaaraacchum kalyaanam pannattum nu Vida soldriya....Nara Bali kudukkurathaiye otthukkure manushangga irukkurappo.... lgbt eh accept pannikkiravanggga mattum irukka koodaathunaa epdi?
Non-anti-LGBT+ content,sowmiya kirukki me too
Homophobic,"Thappudhaan matra uyirinamgal kadavul vdhipadi vazhndhukittu irukku aanaal manithargal kadavul padaipai udhaaseenapadudhra maathiri vaazhraanga ,idhanaal inimel ulla, thalaimuraigal muraiya thrumanam seithu vaazhradha kevalama nenachiruvaanga thavaraana theerppu, thavaraana vazhikaattudhal"
Non-anti-LGBT+ content,Neenga ethinayavathu varaikum padichu irukinga nu therinchukalam ah
Non-anti-LGBT+ content,nanum ungla mathuri opena yaranalam peasirva i love akka nanum ungla mathuri sathikanumnu aasa akka enakka pray panunga akka
Transphobic,Number thevidiya laatum pesara
Non-anti-LGBT+ content,Coimbator la sollunga bro
Non-anti-LGBT+ content,🥺🥺🥺🥺🥺 super akka.......🙏🙏🙏🙏🙏🙏
Non-anti-LGBT+ content,Wow ungalukellam evlo arivu... ponga vera engavadhu arivaligal maanadu nadakum anga poi ee ottunga
Transphobic,Yen da public ..vedekkareaa pasanga thaaan 9 b; Veeda  kevalam...
Non-anti-LGBT+ content,m.v.rajesh kumar Kumar what's against nature?
Non-anti-LGBT+ content,Uralum uralum urasinal semaya erukum
Non-anti-LGBT+ content,Hi I am gay
Non-anti-LGBT+ content,Seriously na pathale payapduva ivagalala ana intha video avaga katra paasam kan kalanga vechiduchu😭😭😭
Non-anti-LGBT+ content,Yenna Da ipdi asinga paduthiruku neeyum vekkamea illama nikkira😂😀😀😀😂😂😂😂
Non-anti-LGBT+ content,Mariyaathayaa solra keli pannThiga okvaa
Non-anti-LGBT+ content,avar avar unarvuku mathipu alika vendum....
Non-anti-LGBT+ content,Naalaiku unga ponnu lesbian ah erundha endha Samoogam eppadi tha unga rosaa va Saadum...
Non-anti-LGBT+ content,Super anna    all thirunangkai Akka ammaukkum ennudaiya👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👌👌👌👌👌👌
Non-anti-LGBT+ content,Super akka👍 nengalum nallarukunum....😭
Homophobic,Ada chi saniyane po mental koodhi ....aambalaimga maathi maathi pool eh sappikonga pombalainga maathi maathi koodhi eh nakkikonga......vidhai epdi poda mudiyum kolandhai epdi porakum....idha ulagathila namba Onnu eh epdi vittu povom arivuketta naaye..; ; Idhalam oru pozhappu idhuku otha Periya pool Maari explanation chi thoo...; ; Naadu nakkinu dhaan po podhu
Non-anti-LGBT+ content,Anna supera panringa
Non-anti-LGBT+ content,Payanukum ponukumay unaku vithaysam therlayea da
Non-anti-LGBT+ content,"Hooo my God , love you akka 🙏🙏🙏"
Non-anti-LGBT+ content,Naa drawing nalla pannuven.. makeup la romba interest and dance poven..aprama naa alangaram koviluku senjitu irundhen ippa naa transgender ah irukuradhala yarume yenna kupda mandukanga romba kashtama iruku ... Naa idhanalaye 26 thadava susaide try panniten but andha kadavul yen uyira yedukala ... Yenakunu oru nalla job irundha naa kandipa vazhuven .. Oru veetu vela senji kooda naa vazha aasai paduren ... Pls yen thiramaya yennala veliya kondu vara mudila yarume yenaku support panna illa... But I really hate this life ... Pls help me ... Naa pitchai yedukavo sex work pannavo virumbala.. Naa yedhachum vela senji vazhanumnudhan aasa padurenga ... Idhe maari niraya Thirunangai avanga talent ah vilipaduthama irupanga avangalukum help pannunga .. Yengaluku oru nalla work kodunga naanga nalla senji kodupom.. Promise pls support sir and mam... This my small request... Yedhum thappa type pannirundha I really very sry.... By harini priya thirunelveli....
Non-anti-LGBT+ content,Nap queen na
Non-anti-LGBT+ content,Tamilan na Accept panika mudiyadha ?  Andha naaya adichu kollunga
Non-anti-LGBT+ content,Bro; Avagga kitta prank show apdinnu solla laya??
Non-anti-LGBT+ content,Also iam gay all guys ellarum engalukku support pannunga❤️❤️❤️
Non-anti-LGBT+ content,Selfies girl... romba Chellam
Non-anti-LGBT+ content,Andha grey t shirt full hand ku manasula periya aan azhagan nu nenaipu !!!!! I support lgbtq ;D
Non-anti-LGBT+ content,Thalaivi மீரா மிதுன் oda handbag secret reveal pannunga bro ulla kathi kadapara irukum
Non-anti-LGBT+ content,inime velayattuku kuda ipdiyella pannadinga nonsens
Transphobic,First Anda Allu ena varthai kettan first podungada.  Ivanga pesuratha mattum eduthu iruga
Non-anti-LGBT+ content,I love u lgbtq
Non-anti-LGBT+ content,"Ealla prank um sirikka vaikkum but  ethu azha vachi ,sinthikka vaikkithu😨"
Non-anti-LGBT+ content,Bro unga videos nallarukku but don't do prank bro eena varavanga epdi evlo kashtathula varanganu theriyathu pavam bro athe mari neenga neraya help panringa nalla vishyam ana atha oru video va eduthu youtube lalla post pannathinga because neenga help panringallla avangala athu innu guiltya feel panna vakum namma kitta illanuthana ivangalla ipdi pannranganu so plss apdi pannathinga
Non-anti-LGBT+ content,👏👏👏👏👏👏👏👏🙏🙏🙏🙏🙏🙏🙏 saliut thalivaa
Non-anti-LGBT+ content,I juz luv ur attitude malini; ... In luv wid u....😘😍
Non-anti-LGBT+ content,Pa inda elaingalku sapadu kudukaringalae anda madri manasu inda olagatoda minute thala
Non-anti-LGBT+ content,Neenga romba azhaga irukinga sister
Non-anti-LGBT+ content,Kandipa Intha video ellarukum reachana nallarukum
Non-anti-LGBT+ content,Rithvika maadri irrukaanga
Non-anti-LGBT+ content,"Hi sir, I like you."
Non-anti-LGBT+ content,Eenra pozhudum perithuvakkum unnai ?????
Non-anti-LGBT+ content,@BSM  unga Amma... appa kitta poi sollu en kitta edhuku soldra goyyakka
Non-anti-LGBT+ content,2 girls with 1 boy epdi irukkum super la 😍 ( 3 perukkum understanding irukkanum )
Non-anti-LGBT+ content,wow 🔥🔥🔥 wow; Nice you 🔥🔥🔥🔥
Non-anti-LGBT+ content,Super bro 🙏
Non-anti-LGBT+ content,Prabhu Prabhu ungala than kuttitu poganum
Non-anti-LGBT+ content,@Raja .R  Hi bro.
Non-anti-LGBT+ content,Time irunta linenukku vanga.OK va machi.
Non-anti-LGBT+ content,Semma Semma bro ....saluted......
Non-anti-LGBT+ content,En sister Kita solitan ena purinchikitta iam likei person
Non-anti-LGBT+ content,Bro nalla pannirukinga bro 🎉👍
Non-anti-LGBT+ content,Ipdi irukura nalathan ungala mathikama mithikanga .. Thu.... avlo irukuna poi sambathinga Naigala.. Ali saniyangala chi Thu....
Non-anti-LGBT+ content,Wow wow super
Non-anti-LGBT+ content,So funny liftick hahaahha
Non-anti-LGBT+ content,Ohh kooti koduthuduva nariya experience pola. Nalla businessoo poda dei
Non-anti-LGBT+ content,Niraya videos podukanga bro please
Non-anti-LGBT+ content,Super 👌 akka❤️❤️
Non-anti-LGBT+ content,Super bro vera level ka
Non-anti-LGBT+ content,Antha manusu than sir kadaul🙏🙏🙏🙏🙏🙏
Non-anti-LGBT+ content,Bro Part 2 eppa varum Im eggsiting in part 2 video see Bro
Non-anti-LGBT+ content,Na irupen amma appa va👍👍👍👌👌👌👌👌
Non-anti-LGBT+ content,My favorite move
Non-anti-LGBT+ content,Yesu- congratulations. You are doing great jobs
Non-anti-LGBT+ content,Aei.  Loosu..un ishtathuku pesathay
Non-anti-LGBT+ content,Ponunga aamabalanga thappa senja athu ellaraiyum baathikaathu...athanaal ivargalai vaithu ellaraiyum thappa ninaikaathinga
Non-anti-LGBT+ content,saravanan subbramani  😡😡😠
Non-anti-LGBT+ content,Akka semma cute ah irukinga...
Non-anti-LGBT+ content,un thangachi ella un ponnu lesbian ya eruka yen valthukal😊
Non-anti-LGBT+ content,Ivar  kalukku  vealai  seivatharkku  paerichi   kodukkalame
Non-anti-LGBT+ content,Vera level  act bro
Non-anti-LGBT+ content,idu gay makkalukkana urimai.so avangalukaha mattum idu kutramilla endu than sattam varanum.
Non-anti-LGBT+ content,I love you  sister  nalla manasuku ungaluku😍😍😍😍
Non-anti-LGBT+ content,Bro super 🙏🙏🙏👍
Non-anti-LGBT+ content,Will Com yen romba kolaikura
Non-anti-LGBT+ content,Prakash Durairaj  ni ipdi peasuravanu therijurutha unga Appa manusagala mathikiravagala irutha una peathuruka mataga . my comment ni pearathuruka veanaum thonuthu becs ni avagala manusagala paru
Non-anti-LGBT+ content,Hiii bro  therikaviduram😍
Non-anti-LGBT+ content,Kangal Kaneer kulamagivitathu sagothari ungal Anbil meisilirthu ponen kadavul ungalai aasirvathikattum
Non-anti-LGBT+ content,Kirukku punda mari prank iruku.. avunghala edhuku prank paniruka!!!
Non-anti-LGBT+ content,5:56 yarupa nee engirunthu vanthaaaa😅
Non-anti-LGBT+ content,adra sakka... ur my sissy...
Homophobic,dai ne poi unna paru da ne oru animal
Non-anti-LGBT+ content,Ellathaiyum sollalapa oru sila per ipadithaan panranga.ipadi oruthrku help pana poi naan matikiten ipa dollunga help panuna en mela thappa illa elathuyum pudingikita avanga mela thappa
Non-anti-LGBT+ content,Oru thavarai innoru thavaraal sari seiye mudiyathu bro. Ethirkaalathil innum kulappangal varum...
Non-anti-LGBT+ content,@Tata Bolt C  puriyalaiye
Non-anti-LGBT+ content,@Mohamed Sameer namma renduperum ok va?
Non-anti-LGBT+ content,ji this is not a prank really she has a good heart aduthavanga kastapadakudathunu ninaikira manusangala pakurathu romba arithu. these peoples are nadamadum kadavul.
Non-anti-LGBT+ content,Title la irukra transgender ha remove panunga plz.
Non-anti-LGBT+ content,"Nan straight paiyan ma, un boyish strong attitude ah paatha enakke poramaiya irukku, nee semmaya irukkanam 😎💪💖👌👍"
Non-anti-LGBT+ content,Aaru arivu irukura naalatha seirangada .. Vendru.. ..
Non-anti-LGBT+ content,Bro part 2 enga bro.....1 year aagum pola neenga movie Mathiri konjam fastta podu bro...
Homophobic,Yadi thevadiya ...Niraya sexual disease varum di ....Medical field la poi paru....
Non-anti-LGBT+ content,Video super nanba nalla pannuga💐💐
Non-anti-LGBT+ content,Nangal thirunangaigal entha video engalukku santhosamaga erukku thanks neraiya videos podunga
Non-anti-LGBT+ content,Nan gay than
Non-anti-LGBT+ content,Eanaikku gay love roimpa pediikkum anna 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗
Homophobic,unnatural phenomenon eh ei kaatuvaasi poi mothala padichu thola ....muttaal
Non-anti-LGBT+ content,@Fowzil Rahman   idhuku per dha ignorance.. Mela oruthan irukan na en ipd padachan nu solu da... Avanuku power eh ilaya.. Un kadavul ah ipd humans ah padaika venam nu solu po.. Idhu iyarkai ila seyarkai nu unaku theriuma.. Un nambikai ah unoda vechuka
Non-anti-LGBT+ content,Hyyy broo Mahesh Babu
Non-anti-LGBT+ content,SMART SEX MAD
Non-anti-LGBT+ content,Cha avanga vera level pa......😇😍🔥🌹
Non-anti-LGBT+ content,nithya boopathi ataan ma thiru nagai
Non-anti-LGBT+ content,Bro ong nlalla manasukku neenga engaiyo povinga
Homophobic,worlds comes to end soon.... ivala madhiri koothiyelam mudhala tamil natta vitu veliya thorathuna pothum... un amma vera oruthi koda pooi iruntha ne irunthiruka mata
Homophobic,anga pesaraveenga antha person romba buthisalimari pesaranga. ana ithanudaiya villaivu ennanu ungalluku aparamthan theriyum. please intha mathiri pannatheenga intha asigatha pannatheenga. stupid mari pannatheengga. ithaellam godnu orutharu pathutu irukaru. avaru kandipa intha manuchana padaichathuku romba kavala paduvaru. god (jesus) ungala thallivachara . neenga ithaellathuku ungaluku mula use aguthu. ana ungalukangayum orutharu irukarunu neinaika. manuchan yethukumae laikae illanu adikadi neenga proof pannireenga. please thaiava seichu stop pannuga. avangala yenkita vanthu pesa solluka. jesus is coming soon
Non-anti-LGBT+ content,Big salute bro
Non-anti-LGBT+ content,Omg I just loved her attitude... Vera level maa
Non-anti-LGBT+ content,ithellam oru polappada?
Non-anti-LGBT+ content,"Akka onnu sonnangaa chance kadikira varekkum tha straight, chance kedecha yarukku teriyummmm 🙏 singapenn is always singapenn-uu"
Non-anti-LGBT+ content,@Sivarama Subramanian  namazavar
Non-anti-LGBT+ content,@malwatta asvita  😁😂🤣😅🤗🤔
Non-anti-LGBT+ content,Pavom that akka
Non-anti-LGBT+ content,CRT aa soniga...it's aa nature ...
Non-anti-LGBT+ content,Very very good
Non-anti-LGBT+ content,Thirunangai la yellarum ipdi kidaiyadhu sila nalavangalum irukanga. Aana ipdi panravangala la dhan ozhunga irukavangalukum ketta peru varudhu.
Non-anti-LGBT+ content,"Mattavangaloda rights, yaarum stop pannakudathu, pudichavan pudichavangaloda irrukattum athula mattavankalakku enna prechanai."
Non-anti-LGBT+ content,Gurl! U slay!
Non-anti-LGBT+ content,Sema sola varathai illa
Non-anti-LGBT+ content,Super bro 👌
Non-anti-LGBT+ content,Yenaku ippadi oru lover illa
Non-anti-LGBT+ content,Unmaiya solungha ungha views kakgha thana ipadipanrengha
Non-anti-LGBT+ content,"Hi mam, sema ... Nenga ivlo explain panna vendiya avashiyame illa , arivu irukravangaluku manusanoda unmaiyana feelings purium... Love u mam, love you so much..."
Non-anti-LGBT+ content,😂😂 super na💥💥
Non-anti-LGBT+ content,Intha mundaya lol
Homophobic,Ivanga soldratha purunjukkave mudiyala. Ippo pudhusa keakuranaala namakku adhu asingama thonuthu. But after we all accept it . and Indian black ah tha irundhanga adhu namma culture but fair and lovely pottu white aaga virumburanga why America la irukavanga white ah alaga irukanga adhunaala. I accept that law .but holy bible and kurhan and bahavath geethai ellathulaum idhu thappunnu irukku.
Non-anti-LGBT+ content,Yow saitiyama aluga  vanthuduchi...
Non-anti-LGBT+ content,Yov ni  Periya Aal ya ennaye azha vachita
Non-anti-LGBT+ content,Culture culture solluranka first kovil la irukura sitpankala poi parunka da aathi kalathula irukuratha thane sitpama panni irukanka
Non-anti-LGBT+ content,Vera level bro keep it up
Non-anti-LGBT+ content,vera level thalaivaaa
Non-anti-LGBT+ content,Super sir but socaity yeathuka matranga
Non-anti-LGBT+ content,Cycle gap la sindhu Matikittaya🐱🐱🐱🐱⛈😂😂😂
Non-anti-LGBT+ content,Behave as if so smart. Smart a badhil sonnaa budhisaaliya. Asingam. Adhukooda puriyaadha muttaal.
Non-anti-LGBT+ content,subkrybe illa subscribe😂
Transphobic,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999 potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta
Non-anti-LGBT+ content,@RUDHRANIN MITHRAN  tq bro
Non-anti-LGBT+ content,Hands off you bro 😍😍😍😍yannoda support appomum erukum bro ongaluku ethu conform bro niga pannuga bro aru vanthalum pathukalm😘😘
Non-anti-LGBT+ content,Vera leval thalaiva
Non-anti-LGBT+ content,Unnoda comments yochiga vaikuthu work panravangalum irukanga intha comments pakkra thirunangai ellorum nam samuthayathukana mariyathai nam thedavendum..nam ulaikga aarambithaal anaivarum namkku magudam sutta thayaara ah iruppargal vallvom vallnthu kaatuvom
Non-anti-LGBT+ content,"Crt pa.. oru thadava na 10 th padikum bothu, ena Thititanga Rmba, 1 week aluthn apo,,  ena thitunathu unmaiya agirum nu,,,, 😳😳😟,, evngala Mari epo pakum bothu, knjm relax a eruku.,, Evngala Mari yalarum erukanum..."
Non-anti-LGBT+ content,Transgender kaiyadika matanuga 😂😂😂😂😂😂
Non-anti-LGBT+ content,Bro video super....; Scripted illanu nambura ungala...
Homophobic,sappatuku pathila manitha kaliva thinga sollunga ethuvum possible than
Non-anti-LGBT+ content,Akka love u ka...good heart
Non-anti-LGBT+ content,Dinu T kena paya maari pesra .no logic
Non-anti-LGBT+ content,@Kadhayalla Nijam  ama bro yn v2la ynoda mother sister lam ipdi irunthu naa pathathu illa athan solluran
Non-anti-LGBT+ content,Vera lvl 🔥 Nanba 🔥
Non-anti-LGBT+ content,TMP ARMY ❤️ HEART PLS👍
Homophobic,thuuuuuu keavalama iruku
Non-anti-LGBT+ content,Enaku last year Pallavaram railway station la nadanthuchu. Oru uncle kuttitu poi nalla mouth pottaru.
Non-anti-LGBT+ content,Super that Thirunangai super 🙏🙏🙏😊😊😊😊
Non-anti-LGBT+ content,Police nadavadikka edukka vendum
Non-anti-LGBT+ content,Akka love akka
Non-anti-LGBT+ content,Bharath kumar attitude?? Athu podra scene vomit varudhu.. Over alaparai iruku
Non-anti-LGBT+ content,Superda Vera level
Non-anti-LGBT+ content,Unga Nalla manasaku neega Nalla irupiga Akka
